,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
61,89,81,38,88,18,36,42,52,44,28,70,11,87,1,54,19,14,81,97,8,74,32,56,47,37,94,69,22,10,3,45,43,22,25,70,16,74,58,84,20,82,43,69,25,45,77,98,79,51,20,63,56,38,11,59,61,92,65,23,9,85,21,25,49,35,37,63,37,17,34,76,86,76,84,42,4,34,16,10,14,6,69,69,98,48,26,68,14,92,14,38,2,64,35,7,61,42,46,55,71,60,55,4,25,16,60,35,75,55,80,20,35,86,68,40,37,72,15,84,33,46,45,79,43,86,63,3,42,77,46,12,34,62,22,22,81,66,65,42,84,48,35,44,20,14,42,29,21,11,87,42,75,3,11,1,6,53,3,8,56,29,78,53,66,58,61,95,76,82,68,37,7,38,1,20,28,81,2,78,72,57,14,1,8,96,49,45,29,53,9,63,33,82,60,82,71,46,11,12,2,1,19,51,39,79,90,78,41,87,45,53,21,44,57,6,87,2,3,22,72,93,93,57,56,14,43,56,70,88,61,14,8,49,21,14,84,33,1,91,95,35,49,92,3,60,63,67,58,92,13,53,25,30,71,3,78,46,5,37,4,33,18,26,88,80,88,95,37,91,70,62,55,12,71,53,72,98,64,51,63,80,25,90,57,97,2,36,14,47,14,74,58,21,88,49,16,6,54,33,78,3,81,53,63,13,92,92,72,37,43,38,49,12,93,65,63,61,84,41,21,25,93,47,44,3,92,59,72,78,67,85,63,86,91,50,51,46,37,61,10,70,27,26,74,98,63,56,93,25,23,85,87,23,63,71,17,27,31,12,70,88,52,81,30,45,97,87,85,2,33,75,34,32,27,65,55,78,87,61,95,97,4,7,37,63,59,85,2,66,28,76,56,78,56,90,76,5,71,62,48,8,98,28,15,66,46,52,70,38,2,68,93,97,97,72,5,9,38,66,87,75,42,8,46,87,91,39,13,87,29,65,53,33,75,17,29,42,16,17,77,66,8,25,16,71,90,63,57,77,89,10,77,20,6,98,57,12,46,86,76,44,18,46,63,52,65,37,30,5,47,27,48,83,64,29,12,40,16,59,5,57,98,51,14,58,90,9,66,97,96,51,71,80,13,52,64,90,45,63,5
62,8,50,2,11,70,54,44,33,78,80,10,40,48,24,35,52,16,17,8,38,64,46,48,30,17,77,96,55,88,83,89,46,83,81,56,62,81,87,65,62,52,89,76,43,54,88,92,50,74,70,19,1,92,31,50,70,24,7,68,84,31,27,45,52,15,42,96,30,91,93,88,25,35,97,14,29,6,98,65,63,39,96,70,74,55,77,48,50,54,51,52,76,3,48,51,68,44,84,93,22,19,67,85,62,79,88,68,62,56,56,79,13,9,53,37,73,60,29,97,46,97,55,84,90,14,57,16,47,95,52,65,90,1,92,4,39,32,56,14,34,69,38,19,60,45,4,26,29,18,69,67,23,76,27,88,78,46,1,79,5,23,25,69,29,16,91,10,34,79,18,64,71,95,89,56,98,63,5,34,97,4,25,73,24,19,71,63,79,20,68,26,97,45,33,53,25,11,78,86,68,15,2,91,54,72,22,28,2,91,14,54,46,92,58,92,7,81,27,70,91,43,56,61,82,14,19,78,86,38,97,21,6,69,40,34,46,20,54,11,44,83,9,45,52,97,34,96,95,51,66,80,9,27,36,75,72,19,71,89,72,76,28,58,52,10,37,77,4,87,92,45,57,6,41,38,26,62,73,78,8,21,3,79,25,83,41,88,31,41,63,67,97,81,51,74,26,1,38,46,37,25,33,17,95,20,12,55,96,27,22,75,33,38,15,33,26,82,54,2,41,42,98,6,67,34,64,44,14,6,19,4,11,44,55,37,66,11,87,43,31,98,90,23,74,94,14,5,39,2,41,21,73,53,5,9,14,39,1,10,48,95,26,97,57,91,88,80,87,45,82,87,98,28,94,81,1,7,11,44,74,27,95,9,9,20,31,24,9,8,34,19,82,66,43,54,32,4,76,46,27,44,23,30,73,11,41,29,81,80,36,86,83,49,25,90,13,12,30,6,58,36,29,37,58,45,2,8,9,73,31,49,60,97,59,41,6,30,32,60,19,8,10,91,95,35,58,90,90,67,18,86,47,92,32,18,63,32,91,60,57,29,66,60,57,80,16,75,60,52,16,40,15,65,16,88,32,56,49,69,20,18,22,20,83,64,78,5,83,73,83,83,70,5,33,42,62,19,23,62,6
63,15,46,86,8,70,42,73,79,13,52,20,73,95,12,85,46,89,88,29,59,15,11,57,61,23,33,65,71,14,94,85,25,20,96,61,88,51,44,25,35,12,77,14,15,10,21,69,37,86,4,18,14,57,16,30,65,75,62,58,36,93,51,30,86,90,83,51,40,32,11,72,12,30,50,5,49,55,93,50,66,30,5,38,1,82,95,6,44,15,69,72,17,58,72,72,66,72,73,49,91,15,2,64,37,73,62,34,49,65,83,79,1,4,11,53,65,31,52,14,53,78,72,76,33,14,34,75,24,57,26,71,17,59,50,28,92,23,4,87,50,60,91,61,57,15,43,78,76,8,30,24,34,16,29,79,60,80,48,3,75,18,79,93,73,40,26,90,69,25,4,14,26,60,68,42,34,88,49,8,59,38,84,86,73,15,15,2,24,13,24,35,85,11,72,64,97,27,71,79,48,47,42,30,90,94,18,27,36,5,40,37,35,52,75,38,5,71,62,1,77,97,28,8,20,96,27,86,54,74,53,60,59,2,45,93,98,57,98,78,11,43,19,98,13,94,45,23,83,38,76,69,6,19,37,73,36,5,18,36,20,3,57,68,5,63,77,24,69,96,67,97,53,62,92,33,15,67,65,12,20,26,70,93,32,26,97,59,20,64,6,28,17,8,41,22,30,68,74,94,59,45,83,91,50,49,77,6,20,83,95,20,63,49,29,39,66,42,78,39,58,47,49,60,83,87,90,21,36,88,90,74,63,56,43,67,32,44,49,38,39,42,70,66,47,40,60,85,46,65,35,71,28,34,7,43,15,24,19,17,70,25,41,10,68,34,29,60,28,85,34,28,66,76,59,34,50,68,13,41,85,7,13,18,34,84,3,56,15,80,17,72,49,52,16,68,82,79,22,32,59,19,35,71,69,4,63,2,48,31,36,28,88,97,44,33,84,69,28,64,1,32,2,34,63,95,23,18,23,22,73,73,13,15,25,77,37,59,17,10,84,3,89,18,13,3,90,72,18,43,7,61,57,83,64,6,4,44,45,35,24,82,54,66,67,52,10,53,33,10,57,5,3,10,69,29,28,10,79,21,29,88,52,59,88,90,21,37,55,45,38,25,74,27,75,58,16,88,10,71,76
64,8,80,42,81,8,55,68,63,41,39,76,78,44,75,64,21,48,97,54,70,4,23,80,65,19,73,12,81,22,93,2,21,83,71,60,31,44,46,21,26,24,91,60,82,82,44,63,96,39,55,95,91,9,3,13,68,44,31,23,83,73,73,12,22,75,51,37,21,90,70,61,8,41,70,56,96,29,53,46,11,22,75,61,4,37,26,16,25,30,97,24,41,47,8,66,26,61,19,34,68,36,66,21,2,87,96,89,12,18,18,12,89,3,76,89,68,18,51,86,29,44,91,8,18,84,75,92,71,72,45,8,59,51,2,84,14,95,19,98,89,41,85,97,55,48,27,40,35,32,41,43,80,50,28,77,86,23,31,43,97,32,9,67,35,89,68,47,49,44,46,19,1,77,27,61,77,87,85,87,2,12,81,24,58,41,15,71,51,48,44,11,28,13,85,90,57,30,23,18,13,62,83,82,62,79,73,74,83,51,92,18,84,8,46,52,29,57,62,91,24,89,31,68,85,59,16,69,22,12,88,5,40,93,28,73,46,97,63,19,30,3,14,57,83,74,20,20,70,26,33,35,92,70,20,44,57,89,88,26,81,25,19,96,29,23,45,27,66,28,15,77,41,97,96,46,79,34,11,28,47,7,60,12,26,91,93,25,12,76,50,27,61,64,60,15,86,62,74,85,90,22,25,67,25,14,84,79,82,14,97,53,84,22,28,67,14,88,13,93,43,3,7,37,17,75,93,15,41,57,19,81,60,41,58,78,3,87,75,92,57,41,23,48,42,90,87,19,91,55,37,22,95,47,67,92,29,41,42,91,50,97,20,7,10,13,51,24,62,44,8,28,12,28,31,62,21,17,88,88,74,81,23,52,72,52,17,73,91,89,34,69,58,81,8,82,67,82,52,57,14,32,78,80,31,26,20,85,46,3,31,20,13,5,66,20,48,3,3,66,63,69,68,8,2,45,83,77,91,48,50,40,66,72,38,23,31,94,38,17,66,97,19,52,65,41,96,54,51,20,97,7,13,71,22,22,16,82,73,61,15,5,45,52,79,19,65,94,12,25,44,52,84,77,4,23,28,50,56,23,97,46,43,4,46,35,26,31,66,77,23,8,42,47,34,26,69,75,85,31,65
65,65,89,62,56,27,68,92,50,82,8,34,6,59,33,79,30,37,41,75,72,49,80,94,9,74,50,87,57,55,42,17,52,71,66,84,72,48,97,6,39,88,71,20,14,51,14,46,76,35,63,42,25,87,52,53,24,5,56,78,39,26,95,26,76,27,38,32,31,19,55,31,18,40,45,51,72,36,66,66,68,29,17,85,33,11,74,52,37,39,24,58,74,19,21,11,85,8,15,54,76,52,81,51,12,28,81,38,57,70,89,35,94,60,72,75,53,32,64,10,74,24,21,40,37,9,67,15,58,5,51,55,69,81,58,2,68,46,30,72,95,42,17,67,69,30,71,31,81,86,82,29,89,59,69,75,76,11,79,11,64,43,40,48,28,61,36,52,21,87,58,58,22,62,77,63,82,21,7,34,97,25,90,3,77,78,7,61,70,43,91,71,2,6,15,33,22,47,36,4,12,73,62,46,59,39,37,96,63,70,57,98,83,18,7,86,86,77,17,45,62,82,16,5,82,51,68,53,32,68,97,80,6,93,17,73,13,92,32,41,11,62,58,60,49,40,65,95,48,29,92,54,78,62,39,62,24,61,98,34,6,98,16,8,21,18,29,80,94,65,23,47,6,63,14,33,91,33,93,39,45,84,65,51,16,4,87,37,98,84,50,30,91,88,96,12,76,22,70,49,1,64,61,65,84,95,63,62,51,54,93,43,53,60,11,55,92,21,48,4,69,59,54,25,73,34,94,20,23,12,62,78,35,49,75,62,24,3,22,9,44,54,5,21,62,74,80,66,50,23,78,37,73,40,1,7,40,42,84,19,11,22,96,63,51,23,66,40,95,3,89,79,50,64,11,50,64,81,82,70,80,80,11,28,6,34,65,50,14,40,46,74,70,77,76,95,46,91,5,45,75,93,45,28,67,10,41,24,1,82,30,40,47,68,54,42,61,51,13,56,75,70,20,65,65,8,23,46,33,44,88,36,17,42,22,62,97,13,7,72,23,3,11,28,58,28,79,71,56,94,98,35,38,79,63,22,5,90,34,81,2,76,95,88,17,98,67,90,30,60,5,58,23,24,26,13,52,9,32,85,3,87,56,10,74,59,75,23,17,6,33,37,97,50,7,83,43,71,10,75,8
66,21,33,64,75,70,3,60,3,53,60,28,92,22,77,98,80,44,78,20,95,40,6,40,74,69,20,40,2,51,2,69,39,81,8,7,73,97,20,46,92,44,33,76,10,31,46,14,6,64,4,50,95,46,24,95,7,7,88,81,68,46,45,69,12,33,28,20,42,64,73,56,4,91,65,28,98,59,47,89,83,25,52,97,13,50,30,37,57,45,2,60,86,27,17,16,22,87,9,61,94,65,93,28,91,98,26,39,84,7,93,62,67,97,37,79,66,70,1,83,82,66,66,65,89,49,34,15,78,88,17,84,22,80,66,61,34,71,16,42,6,65,34,72,5,55,20,75,80,58,41,90,78,6,92,12,82,66,83,95,34,87,42,68,64,95,6,7,67,59,40,79,67,28,83,26,1,76,65,28,55,29,89,18,2,11,40,65,16,17,72,93,76,95,91,44,33,61,11,13,38,97,31,23,60,71,63,94,7,63,92,46,76,61,4,60,5,44,13,77,25,60,9,65,83,88,60,37,69,45,4,70,88,3,87,84,60,62,28,54,78,62,92,74,44,21,43,85,9,35,30,32,93,89,58,57,27,4,8,66,57,52,64,24,75,59,93,79,83,60,40,16,66,74,42,10,68,35,25,44,16,50,6,18,35,74,47,75,25,91,78,95,55,46,78,45,75,10,9,34,48,44,48,28,18,90,73,25,3,17,43,41,56,40,3,92,5,39,52,27,75,95,84,74,28,1,38,35,51,18,3,95,94,69,78,74,42,88,62,82,88,97,49,56,7,79,48,19,28,95,72,93,88,20,87,3,80,7,39,37,43,7,35,79,34,62,93,92,26,96,49,77,83,45,66,28,1,94,63,71,14,5,57,38,11,27,22,64,36,38,15,86,60,52,29,42,88,67,70,98,20,64,43,86,31,40,81,54,52,2,6,84,98,31,46,26,35,70,57,53,71,98,67,91,5,80,74,49,75,98,57,50,21,58,69,5,44,51,37,74,60,42,49,58,48,87,40,23,98,79,21,74,63,53,20,26,45,66,61,48,49,45,20,27,36,5,76,9,63,68,8,34,38,2,52,24,75,80,43,96,89,69,44,68,43,71,85,18,48,90,4,86,50,45,68,48,11,29,31,16,61
67,40,3,91,4,65,8,93,42,25,9,56,55,87,67,70,9,29,13,73,98,92,66,47,16,19,48,82,40,20,22,5,45,86,62,63,79,22,52,86,96,63,57,46,17,4,86,40,36,5,40,45,44,29,98,47,73,23,78,24,50,71,27,73,40,3,44,18,58,9,34,55,19,10,51,63,77,55,74,27,6,36,72,2,37,50,77,11,71,96,2,9,78,90,79,50,9,70,46,93,22,86,47,36,55,84,24,43,78,9,18,95,46,96,88,68,11,61,94,77,11,35,54,20,45,5,54,41,66,38,82,13,89,7,61,48,29,43,60,80,88,29,68,36,34,82,7,27,28,8,41,22,55,50,46,35,65,29,90,26,83,28,35,9,39,61,24,33,90,35,77,39,43,6,46,87,15,54,74,55,21,66,93,11,21,8,18,48,4,57,13,29,47,85,45,94,54,41,12,10,44,8,4,81,72,93,80,64,51,22,2,47,54,86,38,92,43,23,41,2,97,68,84,72,56,51,19,19,20,20,61,97,23,66,30,23,55,26,1,34,29,97,87,95,82,92,3,9,48,24,40,7,54,85,44,59,79,22,35,85,69,3,23,86,74,21,65,53,90,95,98,18,13,21,24,41,69,13,20,98,79,28,11,78,31,60,94,30,19,53,86,89,76,26,56,55,12,8,71,8,72,48,44,67,45,97,26,82,29,68,49,48,24,29,15,57,7,84,75,22,19,88,31,80,17,42,5,96,14,64,4,90,97,35,95,54,53,68,8,55,54,34,16,38,41,82,34,83,80,93,57,3,70,39,92,89,30,98,65,34,9,35,45,11,67,20,98,23,29,1,41,45,5,9,78,2,18,66,94,73,34,36,91,20,41,34,29,32,29,30,20,86,34,66,48,28,2,96,41,13,20,88,22,77,77,70,53,64,82,62,30,59,53,51,83,31,75,69,67,37,62,44,87,74,62,67,98,97,56,22,90,95,36,98,12,45,67,63,42,80,30,84,75,11,11,80,77,35,32,85,65,52,3,37,45,15,59,28,73,7,11,82,58,82,52,33,88,20,95,98,82,10,56,7,9,94,62,84,59,63,28,27,87,43,15,5,6,98,37,38,19,95,42,75,40,13,3,3,37,31,74
68,90,17,31,35,11,56,88,37,18,33,6,79,16,38,58,94,23,3,45,82,15,86,73,85,72,22,44,53,65,5,14,31,40,94,46,82,40,75,88,30,75,80,72,91,80,91,52,16,94,24,80,31,3,83,47,81,86,47,45,65,96,68,72,27,91,79,8,28,90,68,74,37,77,14,18,24,39,12,27,73,24,24,42,72,50,14,10,66,9,3,9,70,43,11,11,4,18,92,5,21,3,67,76,90,22,81,20,13,70,52,57,15,32,48,23,85,24,17,35,24,82,51,74,34,68,1,23,14,21,49,45,89,35,48,50,41,90,53,28,20,6,49,13,94,64,43,39,2,45,5,52,37,42,40,34,13,43,66,37,61,42,67,55,44,2,32,38,9,26,89,69,16,63,57,13,23,1,16,6,76,34,91,92,23,83,28,3,50,79,89,25,34,93,53,25,32,84,7,46,36,43,43,85,67,71,77,81,84,90,12,5,8,45,10,84,17,29,52,23,86,33,57,83,81,73,63,65,13,53,29,52,92,81,14,97,73,27,84,77,3,84,53,66,26,5,93,35,71,82,16,5,94,22,38,88,70,71,92,53,13,39,9,48,38,37,43,11,63,55,39,9,9,16,85,74,88,48,4,64,26,15,60,15,38,53,5,57,12,70,37,43,5,60,50,43,31,77,64,41,6,19,21,77,89,79,11,74,86,16,6,15,61,85,64,98,18,62,90,37,54,64,60,22,65,37,62,94,84,78,92,54,44,94,84,93,52,71,78,52,13,18,62,98,88,41,36,72,94,64,98,26,22,62,79,16,71,72,65,58,10,8,71,1,93,71,37,24,40,36,93,41,76,94,46,27,97,60,85,38,17,70,16,50,2,65,82,80,64,52,56,83,12,1,9,23,27,78,78,83,88,95,3,42,77,97,10,46,43,11,43,56,26,40,66,69,76,40,44,72,90,1,91,17,80,30,34,72,93,79,49,57,20,65,65,76,58,94,43,8,59,16,86,27,42,20,45,37,76,37,87,20,17,91,37,60,79,80,80,41,60,16,82,94,85,73,77,93,92,57,11,16,77,82,11,90,44,25,40,89,6,82,65,21,42,10,7,63,56,15,41,31,70,64,78,7,84,76,21,35,3
69,33,3,82,35,29,93,93,98,8,29,78,42,69,38,67,98,83,1,32,4,68,76,60,15,76,39,43,38,7,52,76,65,65,2,6,40,1,18,31,4,50,46,75,65,24,60,95,36,65,74,2,23,17,37,95,10,48,81,95,98,34,25,54,16,59,83,63,77,78,28,31,46,35,42,93,21,35,24,49,90,67,7,42,93,87,30,72,6,6,5,7,68,88,12,9,26,48,90,35,91,24,18,29,36,38,21,79,88,4,79,32,6,88,62,45,37,23,84,89,64,94,82,97,49,36,55,2,15,86,74,40,20,50,9,2,51,68,78,76,83,57,93,50,2,61,92,26,75,62,31,1,3,29,24,70,69,62,49,26,64,35,88,73,89,64,66,13,7,41,24,63,83,37,94,18,32,6,83,21,61,68,36,22,9,3,22,7,44,96,44,89,48,47,87,56,63,48,88,39,26,8,81,55,26,70,18,66,98,34,50,21,59,65,12,2,44,9,94,98,78,13,69,13,51,94,86,14,11,38,53,59,41,79,95,85,12,18,63,10,62,66,51,94,65,66,41,12,6,42,65,80,59,48,9,49,43,11,92,29,52,63,50,83,52,28,42,82,75,78,14,20,2,37,25,73,83,43,25,13,11,59,71,92,91,24,34,36,62,81,75,20,89,51,93,58,3,92,94,32,92,98,14,58,82,89,24,21,8,82,25,83,95,24,79,93,55,73,81,76,79,87,95,17,97,94,48,41,50,92,20,94,44,61,18,62,85,73,90,42,13,75,78,41,3,22,1,74,40,9,16,22,78,52,9,30,83,67,24,56,81,41,8,20,70,41,71,39,28,17,52,74,64,45,76,11,54,6,86,31,49,52,6,40,97,15,88,45,71,94,75,37,71,38,41,17,92,80,18,19,90,11,63,1,84,68,93,55,64,55,7,72,81,47,34,52,54,70,16,41,65,8,95,27,36,8,34,97,28,4,91,87,69,16,44,3,7,45,87,19,45,66,69,96,11,22,64,17,83,31,23,14,36,51,10,38,59,65,23,43,75,2,94,62,42,71,55,19,75,54,90,16,30,46,55,98,97,15,7,37,33,95,38,13,8,18,32,78,50,80,76,22,40,54,24,97,60,30,27,15,3
70,81,64,31,89,48,44,52,14,32,23,7,82,46,36,32,63,51,30,90,27,83,49,61,5,83,11,28,54,6,95,22,71,35,51,24,21,3,86,28,78,73,55,2,13,31,71,82,75,39,95,78,38,3,13,92,31,94,40,69,55,2,54,60,92,91,79,34,5,76,97,65,58,58,12,95,39,91,3,71,97,14,87,53,1,3,6,36,34,30,45,56,82,57,70,95,93,38,71,33,48,88,41,80,55,59,4,17,87,7,49,93,74,37,91,98,67,63,28,35,2,13,26,40,23,67,93,36,19,54,6,49,43,9,56,95,93,26,70,37,51,24,47,48,57,69,82,49,70,74,1,94,69,75,27,17,12,56,93,84,60,28,28,49,60,56,51,33,76,51,43,29,79,92,73,3,18,22,52,39,40,25,16,30,80,7,32,82,21,11,69,78,17,52,57,33,25,36,30,52,83,44,21,4,30,47,22,83,41,32,57,83,21,38,51,22,86,62,95,42,62,18,79,75,10,9,82,38,21,52,80,88,4,81,87,94,78,36,5,52,78,28,55,81,50,8,85,49,51,61,40,76,85,39,16,57,12,50,74,66,3,20,65,20,63,23,36,55,89,72,31,96,30,95,2,88,26,32,13,64,2,91,45,41,6,56,7,10,14,74,32,42,69,10,47,66,26,30,60,6,33,90,22,53,20,7,3,75,60,40,78,82,3,66,89,35,33,31,44,72,13,69,13,84,35,80,35,34,22,33,29,35,14,2,95,39,87,82,46,90,31,58,58,3,37,51,84,40,62,97,92,19,33,4,75,41,78,33,89,51,32,9,2,54,25,38,86,65,30,10,7,91,49,60,40,44,70,78,93,62,53,94,55,78,89,94,21,34,57,59,45,93,76,17,7,12,50,41,70,64,88,78,74,66,83,26,94,20,53,94,23,82,60,77,25,63,33,15,65,44,9,69,69,47,73,94,68,84,69,27,9,45,12,71,50,52,6,72,3,43,52,46,87,12,95,63,47,69,72,48,63,76,67,49,94,81,6,47,38,63,19,90,81,34,1,49,9,95,83,93,88,12,80,89,55,71,4,29,16,77,31,27,97,71,36,66,35,34,57,75,38,49,61,15,46,2,60,96,23,87,29
71,62,10,95,45,86,43,85,62,67,38,59,91,54,70,18,85,66,62,32,11,24,35,88,64,20,81,10,41,41,83,78,91,34,20,25,75,52,9,88,67,46,15,18,35,18,29,66,72,51,35,67,35,44,18,30,94,16,35,81,92,86,42,85,46,50,49,58,42,92,7,73,15,19,58,88,17,43,54,93,17,11,74,9,39,96,63,55,62,24,44,53,37,40,87,83,25,53,65,40,42,42,51,87,88,11,90,4,51,76,52,31,45,80,69,33,96,28,73,14,6,18,44,9,19,21,65,58,52,71,16,70,55,12,5,46,61,48,89,18,18,38,9,14,2,87,6,22,84,31,40,57,94,85,25,84,78,55,35,12,89,88,38,61,25,25,48,5,42,23,71,74,35,22,35,68,4,37,61,24,7,38,86,36,27,64,46,63,22,91,68,85,20,64,74,3,22,86,91,59,10,1,33,96,90,74,19,52,49,71,90,89,72,54,39,59,64,9,76,32,72,47,49,79,34,11,29,82,50,53,14,90,29,44,89,77,59,83,71,45,6,25,1,60,40,78,25,36,27,92,56,27,5,84,61,39,31,52,69,97,70,88,85,39,38,89,35,90,35,81,40,85,2,93,41,64,49,33,65,28,73,87,27,71,43,89,91,29,82,50,59,40,48,97,3,84,63,5,6,93,52,82,22,32,77,66,28,23,23,12,23,26,49,68,10,96,97,35,72,66,5,97,7,75,88,24,44,71,42,73,71,35,73,75,1,73,92,73,44,73,47,56,68,16,46,49,47,93,3,74,32,48,10,52,67,22,46,91,89,67,11,57,4,42,24,6,55,2,6,10,3,71,27,74,86,63,16,6,21,82,23,70,97,74,74,56,93,69,42,65,56,72,40,78,39,57,59,42,3,9,58,22,67,15,11,83,29,84,77,29,64,71,32,3,7,31,88,32,73,86,33,75,96,41,24,25,51,82,58,27,11,35,11,82,90,91,29,32,64,77,41,80,31,83,93,80,52,36,30,36,71,92,13,31,14,40,81,7,22,14,43,49,41,78,43,22,16,24,32,93,28,62,15,56,6,77,46,21,69,25,13,68,10,7,17,28,32,68,29,35,24,53,45,55,9,51,15,55,34,96,41
72,39,85,98,17,15,73,80,45,84,70,36,68,84,88,13,21,10,45,78,49,13,44,1,2,64,74,22,2,92,43,36,50,28,78,12,35,70,86,87,26,65,72,75,46,16,73,87,60,28,98,89,2,35,24,82,61,21,9,40,20,6,76,92,11,67,39,58,48,27,27,74,85,34,96,52,60,22,86,34,16,66,81,8,43,56,56,44,10,10,46,43,67,77,66,81,19,81,7,18,63,54,52,82,12,25,9,70,87,86,92,34,9,58,98,85,88,94,48,46,66,94,97,72,56,20,71,36,4,69,18,87,93,44,46,90,29,52,4,95,73,11,61,33,34,59,93,93,91,19,43,59,32,61,60,25,17,94,30,26,87,62,19,90,74,86,89,44,14,54,62,60,48,21,9,51,14,98,44,79,8,38,55,82,33,25,93,40,21,88,87,71,91,10,41,55,68,57,68,53,19,89,52,87,3,19,95,47,88,48,8,23,49,49,73,31,68,26,2,36,9,8,84,73,61,75,60,81,48,61,61,97,91,38,95,48,35,11,5,1,69,86,21,86,3,54,72,38,74,82,79,49,91,42,68,55,25,93,48,65,79,8,23,33,15,50,62,36,87,8,58,69,61,51,45,87,96,89,90,61,41,60,98,62,32,77,51,3,41,85,72,59,17,49,58,76,69,6,68,54,66,44,54,38,73,62,87,67,97,73,33,76,71,31,66,90,91,74,17,16,73,24,38,77,28,34,70,45,80,40,48,60,6,12,69,47,28,90,6,40,30,60,83,32,54,17,76,7,7,91,39,90,76,1,76,25,62,29,30,89,90,59,21,16,4,82,3,65,55,31,4,12,20,82,27,50,16,91,49,59,88,48,35,40,16,86,92,91,76,97,56,96,94,85,36,19,57,50,19,44,9,29,21,36,28,29,67,98,64,52,50,38,98,4,70,32,37,14,19,18,32,91,94,11,55,59,62,7,69,88,29,27,2,36,25,23,69,33,60,63,53,70,70,89,71,17,69,33,74,29,10,79,1,69,31,32,17,38,54,70,33,36,75,89,48,87,94,28,20,20,13,29,41,52,10,64,68,27,82,92,31,77,37,70,44,85,47,28,74,63,63,25,54,78,89,44,30,90,81,60,55
